거래일자,거래시간,지역,전력거래량(MWh)
2024-01-02,16,대구시,400.861086
2024-01-02,17,대구시,419.159602
2024-01-02,18,대구시,420.757604
2024-01-02,19,대구시,340.406846
2024-01-02,20,대구시,333.462228
2024-01-02,21,대구시,333.865097
2024-01-02,22,대구시,332.605157
2024-01-02,23,대구시,364.506521
2024-01-02,24,대구시,424.674252
2024-01-02,1,세종시,452.828922
2024-01-02,2,세종시,452.920564
2024-01-02,3,세종시,452.893636
2024-01-02,4,세종시,452.907994
2024-01-02,5,세종시,452.884138
2024-01-02,6,세종시,452.653998
2024-01-02,7,세종시,452.93078
2024-01-02,8,세종시,452.772178
2024-01-02,9,세종시,461.307178
2024-01-02,10,세종시,481.805062
2024-01-02,11,세종시,483.31442
2024-01-02,12,세종시,481.527997
2024-01-02,13,세종시,480.251386
2024-01-02,14,세종시,487.567777
2024-01-02,15,세종시,484.992443
2024-01-02,16,세종시,483.087161
2024-01-02,17,세종시,486.059254
2024-01-02,18,세종시,484.564219
2024-01-02,19,세종시,484.441859
2024-01-02,20,세종시,468.088808
2024-01-02,21,세종시,452.461834
2024-01-02,22,세종시,452.444461
2024-01-02,23,세종시,456.764989
2024-01-02,24,세종시,476.442932
2024-01-02,1,울산시,3598.077015
2024-01-02,2,울산시,3447.607251
2024-01-02,3,울산시,3455.811609
2024-01-02,4,울산시,3456.012087
2024-01-02,5,울산시,3455.909854
2024-01-02,6,울산시,3400.064802
2024-01-02,7,울산시,3473.875833
2024-01-02,8,울산시,3721.730453
2024-01-02,9,울산시,3817.496977
2024-01-02,10,울산시,3791.37193
2024-01-02,11,울산시,3982.4022
2024-01-02,12,울산시,3988.99397
2024-01-02,13,울산시,3938.421978
2024-01-02,14,울산시,4095.009674
2024-01-02,15,울산시,4115.092583
2024-01-02,16,울산시,4178.623762
2024-01-02,17,울산시,4206.023903
2024-01-02,18,울산시,4171.436241
2024-01-02,19,울산시,3778.371611
2024-01-02,20,울산시,3748.817528
2024-01-02,21,울산시,3746.694037
2024-01-02,22,울산시,3748.860659
2024-01-02,23,울산시,3856.672056
2024-01-02,24,울산시,3801.819773
2024-01-02,1,부산시,4465.206475
2024-01-02,2,부산시,4463.647556
2024-01-02,3,부산시,4463.11067
2024-01-02,4,부산시,4464.066486
2024-01-02,5,부산시,4463.397474
2024-01-02,6,부산시,4520.073655
2024-01-02,7,부산시,4587.544208
2024-01-02,8,부산시,4600.72675
2024-01-02,9,부산시,4885.321285
2024-01-02,10,부산시,5266.400575
2024-01-02,11,부산시,5001.090877
2024-01-02,12,부산시,4892.824822
2024-01-02,13,부산시,4894.766801
2024-01-02,14,부산시,4904.808676
2024-01-02,15,부산시,4899.919983
2024-01-02,16,부산시,4902.035211
2024-01-02,17,부산시,5083.813045
2024-01-02,18,부산시,5243.236083
2024-01-02,19,부산시,5241.001239
2024-01-02,20,부산시,5125.905423
2024-01-02,21,부산시,4853.091973
2024-01-02,22,부산시,4852.05614
2024-01-02,23,부산시,4702.803536
2024-01-02,24,부산시,4468.030283
2024-01-03,1,경기도,9031.496305
2024-01-03,2,경기도,8411.850004
2024-01-03,3,경기도,7655.500912
2024-01-03,4,경기도,7997.350898
2024-01-03,5,경기도,8197.516339
2024-01-03,6,경기도,9125.65872
2024-01-03,7,경기도,10326.70807
2024-01-03,8,경기도,11953.14219
2024-01-03,9,경기도,14778.95264
2024-01-03,10,경기도,16174.17017
2024-01-03,11,경기도,16207.98023
2024-01-03,12,경기도,15742.62037
2024-01-03,13,경기도,15013.82574
2024-01-03,14,경기도,15760.57494
2024-01-03,15,경기도,16126.47956
2024-01-03,16,경기도,16066.89837
2024-01-03,17,경기도,15994.73896
2024-01-03,18,경기도,15845.68334
2024-01-03,19,경기도,15181.77229
2024-01-03,20,경기도,14305.70811
2024-01-03,21,경기도,13252.09125
2024-01-03,22,경기도,12255.16584
2024-01-03,23,경기도,11784.91678
2024-01-03,24,경기도,11437.23941
2024-01-03,1,강원도,3409.625589
2024-01-03,2,강원도,3115.799281
2024-01-03,3,강원도,3118.510368
2024-01-03,4,강원도,3120.254221
2024-01-03,5,강원도,3125.314114
2024-01-03,6,강원도,3117.878507
2024-01-03,7,강원도,3191.029664
2024-01-03,8,강원도,3353.008958
2024-01-03,9,강원도,3597.397206
2024-01-03,10,강원도,3980.253599
2024-01-03,11,강원도,4035.868563
2024-01-03,12,강원도,4075.432066
2024-01-03,13,강원도,3815.774292
2024-01-03,14,강원도,3906.291929
2024-01-03,15,강원도,3946.612669
2024-01-03,16,강원도,4039.008836
2024-01-03,17,강원도,4025.871078
2024-01-03,18,강원도,4221.719553
2024-01-03,19,강원도,4480.397241
2024-01-03,20,강원도,4560.867368
2024-01-03,21,강원도,4513.467823
2024-01-03,22,강원도,4180.494181
2024-01-03,23,강원도,4145.386717
2024-01-03,24,강원도,4199.714751
2024-01-03,1,경상남도,7267.223603
2024-01-03,2,경상남도,7042.319019
2024-01-03,3,경상남도,6991.472356
2024-01-03,4,경상남도,7062.455645
2024-01-03,5,경상남도,7057.23894
2024-01-03,6,경상남도,6896.137042
2024-01-03,7,경상남도,6796.815761
2024-01-03,8,경상남도,7055.82909
2024-01-03,9,경상남도,7291.78519
2024-01-03,10,경상남도,7596.19281
2024-01-03,11,경상남도,7670.781232
2024-01-03,12,경상남도,7322.926531
2024-01-03,13,경상남도,6885.632284
2024-01-03,14,경상남도,6956.960473
2024-01-03,15,경상남도,7290.356141
2024-01-03,16,경상남도,7289.409951
2024-01-03,17,경상남도,7404.168112
2024-01-03,18,경상남도,7376.981426
2024-01-03,19,경상남도,7238.100359
2024-01-03,20,경상남도,7169.710089
2024-01-03,21,경상남도,7132.06432
2024-01-03,22,경상남도,7084.16664
2024-01-03,23,경상남도,7321.517262
2024-01-03,24,경상남도,7131.281616
2024-01-03,1,경상북도,8706.130702
2024-01-03,2,경상북도,8515.59034
2024-01-03,3,경상북도,8515.274851
2024-01-03,4,경상북도,8528.818605
2024-01-03,5,경상북도,8549.83027
2024-01-03,6,경상북도,8554.92032
2024-01-03,7,경상북도,8621.133479
2024-01-03,8,경상북도,8776.568755
2024-01-03,9,경상북도,9067.341395
2024-01-03,10,경상북도,9303.360046
2024-01-03,11,경상북도,9398.097984
2024-01-03,12,경상북도,9265.752819
2024-01-03,13,경상북도,9168.912267
2024-01-03,14,경상북도,9213.896154
2024-01-03,15,경상북도,9215.127567
2024-01-03,16,경상북도,9240.599216
2024-01-03,17,경상북도,9410.957361
2024-01-03,18,경상북도,9501.975164
2024-01-03,19,경상북도,9405.957864
2024-01-03,20,경상북도,9392.003246
2024-01-03,21,경상북도,9334.027446
2024-01-03,22,경상북도,9224.635545
2024-01-03,23,경상북도,9227.062746
2024-01-03,24,경상북도,9126.779741
2024-01-03,1,전라남도,4196.962821
2024-01-03,2,전라남도,4050.151595
2024-01-03,3,전라남도,4052.055337
2024-01-03,4,전라남도,4057.532736
2024-01-03,5,전라남도,4086.197533
2024-01-03,6,전라남도,4141.947638
2024-01-03,7,전라남도,4400.720018
2024-01-03,8,전라남도,4909.142144
2024-01-03,9,전라남도,5652.079598
2024-01-03,10,전라남도,6107.765511
2024-01-03,11,전라남도,5974.914713
2024-01-03,12,전라남도,6170.896991
2024-01-03,13,전라남도,6243.060273
2024-01-03,14,전라남도,6180.20989
2024-01-03,15,전라남도,6100.284617
2024-01-03,16,전라남도,6402.51023
2024-01-03,17,전라남도,6618.899999
2024-01-03,18,전라남도,6190.983474
2024-01-03,19,전라남도,5735.318397
2024-01-03,20,전라남도,5522.788511
2024-01-03,21,전라남도,5369.035449
2024-01-03,22,전라남도,5044.656262
2024-01-03,23,전라남도,4792.063003
2024-01-03,24,전라남도,4755.642082
2024-01-03,1,전라북도,1013.622756
2024-01-03,2,전라북도,1009.710249
2024-01-03,3,전라북도,1018.135657
2024-01-03,4,전라북도,1013.972381
2024-01-03,5,전라북도,1022.40889
2024-01-03,6,전라북도,1024.79059
2024-01-03,7,전라북도,1053.160803
2024-01-03,8,전라북도,1152.776241
2024-01-03,9,전라북도,1381.337263
2024-01-03,10,전라북도,1696.842177
2024-01-03,11,전라북도,1749.583464
2024-01-03,12,전라북도,1672.342086
2024-01-03,13,전라북도,1422.384072
2024-01-03,14,전라북도,1221.552357
2024-01-03,15,전라북도,1245.405052
2024-01-03,16,전라북도,1180.418678
2024-01-03,17,전라북도,1147.993548
2024-01-03,18,전라북도,1110.624134
2024-01-03,19,전라북도,1101.377305
2024-01-03,20,전라북도,1088.641175
2024-01-03,21,전라북도,1081.326766
2024-01-03,22,전라북도,1094.096994
2024-01-03,23,전라북도,1279.001974
2024-01-03,24,전라북도,1103.714922
2024-01-03,1,충청남도,14227.59215
2024-01-03,2,충청남도,14074.00415
2024-01-03,3,충청남도,14005.11734
2024-01-03,4,충청남도,14095.39051
2024-01-03,5,충청남도,14110.16792
2024-01-03,6,충청남도,14017.53382
2024-01-03,7,충청남도,14202.26959
2024-01-03,8,충청남도,14822.89324
2024-01-03,9,충청남도,15248.8677
2024-01-03,10,충청남도,15448.67159
2024-01-03,11,충청남도,15009.50984
2024-01-03,12,충청남도,14768.38024
2024-01-03,13,충청남도,13970.02115
2024-01-03,14,충청남도,14751.63549
2024-01-03,15,충청남도,15027.40642
2024-01-03,16,충청남도,15121.99571
2024-01-03,17,충청남도,15125.83547
2024-01-03,18,충청남도,14975.96487
2024-01-03,19,충청남도,14813.39611
2024-01-03,20,충청남도,14726.52872
2024-01-03,21,충청남도,14555.30285
2024-01-03,22,충청남도,14347.07612
2024-01-03,23,충청남도,14353.81556
2024-01-03,24,충청남도,14374.18186
2024-01-03,1,충청북도,67.009382
2024-01-03,2,충청북도,67.464259
2024-01-03,3,충청북도,66.503986
2024-01-03,4,충청북도,67.041185
2024-01-03,5,충청북도,66.786923
2024-01-03,6,충청북도,68.520048
2024-01-03,7,충청북도,66.324974
2024-01-03,8,충청북도,67.372847
2024-01-03,9,충청북도,160.314606
2024-01-03,10,충청북도,166.021931
2024-01-03,11,충청북도,210.741178
2024-01-03,12,충청북도,210.800244
2024-01-03,13,충청북도,110.217324
2024-01-03,14,충청북도,110.680011
2024-01-03,15,충청북도,111.158489
2024-01-03,16,충청북도,165.423714
2024-01-03,17,충청북도,176.311554
2024-01-03,18,충청북도,188.920481
2024-01-03,19,충청북도,177.041581
2024-01-03,20,충청북도,176.332385
2024-01-03,21,충청북도,91.741967
2024-01-03,22,충청북도,63.758086
2024-01-03,23,충청북도,60.282993
2024-01-03,24,충청북도,59.033579
2024-01-03,1,제주도,438.213173
2024-01-03,2,제주도,379.549837
2024-01-03,3,제주도,356.222535
2024-01-03,4,제주도,371.79554
2024-01-03,5,제주도,373.583454
2024-01-03,6,제주도,395.774611
2024-01-03,7,제주도,447.742925
2024-01-03,8,제주도,520.755466
2024-01-03,9,제주도,546.562323
2024-01-03,10,제주도,578.681477
2024-01-03,11,제주도,604.663982
2024-01-03,12,제주도,565.52424
2024-01-03,13,제주도,574.926498
2024-01-03,14,제주도,611.447629
2024-01-03,15,제주도,599.747295
2024-01-03,16,제주도,570.395134
2024-01-03,17,제주도,532.117486
2024-01-03,18,제주도,561.29497
2024-01-03,19,제주도,611.4844
2024-01-03,20,제주도,637.226194
2024-01-03,21,제주도,628.699529
2024-01-03,22,제주도,593.561574
2024-01-03,23,제주도,511.142693
2024-01-03,24,제주도,482.90103
2024-01-03,1,서울시,469.598045
2024-01-03,2,서울시,469.869496
2024-01-03,3,서울시,473.883734
2024-01-03,4,서울시,475.054025
2024-01-03,5,서울시,477.491976
2024-01-03,6,서울시,475.48713
2024-01-03,7,서울시,474.63261
2024-01-03,8,서울시,473.40674
2024-01-03,9,서울시,474.662411
2024-01-03,10,서울시,474.701455
2024-01-03,11,서울시,473.640906
2024-01-03,12,서울시,474.82649
2024-01-03,13,서울시,471.269369
2024-01-03,14,서울시,470.686961
2024-01-03,15,서울시,481.230771
2024-01-03,16,서울시,526.97322
2024-01-03,17,서울시,656.216726
2024-01-03,18,서울시,791.905851
2024-01-03,19,서울시,811.52749
2024-01-03,20,서울시,775.03928
2024-01-03,21,서울시,754.059154
2024-01-03,22,서울시,755.261205
2024-01-03,23,서울시,756.814874
2024-01-03,24,서울시,757.437647
2024-01-03,1,인천시,5310.420845
2024-01-03,2,인천시,4962.03666
2024-01-03,3,인천시,4878.832456
2024-01-03,4,인천시,4907.514625
2024-01-03,5,인천시,5071.174014
2024-01-03,6,인천시,5406.08021
2024-01-03,7,인천시,6049.67975
2024-01-03,8,인천시,6730.332636
2024-01-03,9,인천시,8214.279772
2024-01-03,10,인천시,8499.827074
2024-01-03,11,인천시,7952.977559
2024-01-03,12,인천시,6518.876404
2024-01-03,13,인천시,6141.960327
2024-01-03,14,인천시,6477.083175
2024-01-03,15,인천시,6507.605085
2024-01-03,16,인천시,6558.004212
2024-01-03,17,인천시,6627.727144
2024-01-03,18,인천시,6463.086423
2024-01-03,19,인천시,6420.557953
2024-01-03,20,인천시,6037.192689
2024-01-03,21,인천시,5279.067203
2024-01-03,22,인천시,5107.114052
2024-01-03,23,인천시,5125.759384
2024-01-03,24,인천시,5154.00055
2024-01-03,1,대전시,62.187367
2024-01-03,2,대전시,60.300629
2024-01-03,3,대전시,56.96732
2024-01-03,4,대전시,57.341993
2024-01-03,5,대전시,59.273064
2024-01-03,6,대전시,59.251351
2024-01-03,7,대전시,57.782729
2024-01-03,8,대전시,62.187052
2024-01-03,9,대전시,59.142841
2024-01-03,10,대전시,62.19385
2024-01-03,11,대전시,62.222107
2024-01-03,12,대전시,63.021258
2024-01-03,13,대전시,63.144416
2024-01-03,14,대전시,61.76724
2024-01-03,15,대전시,62.594287
2024-01-03,16,대전시,60.5672
2024-01-03,17,대전시,61.047536
2024-01-03,18,대전시,57.762919
2024-01-03,19,대전시,60.646046
2024-01-03,20,대전시,63.669643
2024-01-03,21,대전시,64.100901
2024-01-03,22,대전시,66.085636
2024-01-03,23,대전시,63.675208
2024-01-03,24,대전시,61.132959
2024-01-03,1,광주시,74.014167
2024-01-03,2,광주시,73.405734
2024-01-03,3,광주시,73.38198
2024-01-03,4,광주시,73.23938
2024-01-03,5,광주시,73.126683
2024-01-03,6,광주시,73.102653
2024-01-03,7,광주시,73.333448
2024-01-03,8,광주시,81.27456
2024-01-03,9,광주시,82.175611
2024-01-03,10,광주시,84.938329
2024-01-03,11,광주시,88.565435
2024-01-03,12,광주시,97.13414
2024-01-03,13,광주시,101.002715
2024-01-03,14,광주시,97.850528
2024-01-03,15,광주시,95.236293
2024-01-03,16,광주시,91.915467
2024-01-03,17,광주시,86.470318
2024-01-03,18,광주시,82.978923
2024-01-03,19,광주시,82.065384
2024-01-03,20,광주시,81.705524
2024-01-03,21,광주시,81.409753
2024-01-03,22,광주시,81.478664
2024-01-03,23,광주시,81.601509
2024-01-03,24,광주시,81.517762
2024-01-03,1,대구시,96.539256
2024-01-03,2,대구시,28.911793
2024-01-03,3,대구시,29.03524
2024-01-03,4,대구시,29.147017
2024-01-03,5,대구시,28.958002
2024-01-03,6,대구시,28.705855
2024-01-03,7,대구시,56.849951
2024-01-03,8,대구시,300.697055
2024-01-03,9,대구시,411.309325
2024-01-03,10,대구시,441.438371
2024-01-03,11,대구시,452.795453
2024-01-03,12,대구시,433.596234
2024-01-03,13,대구시,352.606186
2024-01-03,14,대구시,420.391449
2024-01-03,15,대구시,439.651766
2024-01-03,16,대구시,431.873693
2024-01-03,17,대구시,432.421729
2024-01-03,18,대구시,430.056545
2024-01-03,19,대구시,426.312068
2024-01-03,20,대구시,426.580839
2024-01-03,21,대구시,398.02662
2024-01-03,22,대구시,360.416756
2024-01-03,23,대구시,344.089324
2024-01-03,24,대구시,407.703297
2024-01-03,1,세종시,477.147288
2024-01-03,2,세종시,478.34827
2024-01-03,3,세종시,464.814826
2024-01-03,4,세종시,454.956363
2024-01-03,5,세종시,469.966696
2024-01-03,6,세종시,466.871329
2024-01-03,7,세종시,451.976121
2024-01-03,8,세종시,451.700602
2024-01-03,9,세종시,467.031677
2024-01-03,10,세종시,473.602457
2024-01-03,11,세종시,478.429321
2024-01-03,12,세종시,482.192907
2024-01-03,13,세종시,481.496322
2024-01-03,14,세종시,480.875964
2024-01-03,15,세종시,483.051332
2024-01-03,16,세종시,480.397302
2024-01-03,17,세종시,480.532846
2024-01-03,18,세종시,478.744076
2024-01-03,19,세종시,481.948003
2024-01-03,20,세종시,482.390526
2024-01-03,21,세종시,481.802263
2024-01-03,22,세종시,481.150208
2024-01-03,23,세종시,480.068987
2024-01-03,24,세종시,479.827432
2024-01-03,1,울산시,3428.463257
2024-01-03,2,울산시,3169.979521
2024-01-03,3,울산시,3166.151706
2024-01-03,4,울산시,3167.12375
2024-01-03,5,울산시,3166.819833
2024-01-03,6,울산시,3156.01149
2024-01-03,7,울산시,3151.258264
2024-01-03,8,울산시,3557.901314
2024-01-03,9,울산시,4141.874978
2024-01-03,10,울산시,4298.843075
2024-01-03,11,울산시,4356.899752
2024-01-03,12,울산시,4166.003062
2024-01-03,13,울산시,3850.052585
2024-01-03,14,울산시,4057.715415
2024-01-03,15,울산시,4284.029077
2024-01-03,16,울산시,4230.963069
2024-01-03,17,울산시,4279.738351
2024-01-03,18,울산시,4281.614092
2024-01-03,19,울산시,4089.028729
2024-01-03,20,울산시,4075.847024
2024-01-03,21,울산시,3906.354868
2024-01-03,22,울산시,3830.573286
2024-01-03,23,울산시,3818.944376
2024-01-03,24,울산시,3915.680834
2024-01-03,1,부산시,4462.243978
2024-01-03,2,부산시,4460.999317
2024-01-03,3,부산시,4461.840139
2024-01-03,4,부산시,4460.12911
2024-01-03,5,부산시,4460.834519
2024-01-03,6,부산시,4459.12802
2024-01-03,7,부산시,4480.816536
2024-01-03,8,부산시,4737.241999
2024-01-03,9,부산시,5277.516214
2024-01-03,10,부산시,5276.805242
2024-01-03,11,부산시,5270.515886
2024-01-03,12,부산시,5280.833648
2024-01-03,13,부산시,5287.213507
2024-01-03,14,부산시,5300.021536
2024-01-03,15,부산시,5292.932578
2024-01-03,16,부산시,5278.759074
2024-01-03,17,부산시,5255.05483
2024-01-03,18,부산시,5243.12499
2024-01-03,19,부산시,5016.695366
2024-01-03,20,부산시,4851.751537
2024-01-03,21,부산시,4851.774079
2024-01-03,22,부산시,4849.60186
2024-01-03,23,부산시,4849.808569
2024-01-03,24,부산시,4816.584548
2024-01-04,1,경기도,9757.328586
2024-01-04,2,경기도,9054.625746
2024-01-04,3,경기도,9628.669189
2024-01-04,4,경기도,9743.87059
2024-01-04,5,경기도,10055.98851
2024-01-04,6,경기도,10325.69926
2024-01-04,7,경기도,11636.98292
2024-01-04,8,경기도,13792.18406
2024-01-04,9,경기도,15885.87512
2024-01-04,10,경기도,15742.46223
2024-01-04,11,경기도,15127.34025
2024-01-04,12,경기도,15170.88267
2024-01-04,13,경기도,14404.23373
2024-01-04,14,경기도,14960.10097
2024-01-04,15,경기도,14943.6178
2024-01-04,16,경기도,15228.46317
2024-01-04,17,경기도,15668.6627
2024-01-04,18,경기도,15797.6925
2024-01-04,19,경기도,14890.11862
2024-01-04,20,경기도,14054.65799
2024-01-04,21,경기도,13089.03912
2024-01-04,22,경기도,12119.78157
2024-01-04,23,경기도,11825.04201
2024-01-04,24,경기도,11257.66767
2024-01-04,1,강원도,4117.993215
